source	record_id	pdb_id	uniprot_acc	therapeutic	arm	status	error
Thera-SAbDab	pdb_00007cgw-A-B	7cgw	Q15116	Tislelizumab	0	mapped	
Thera-SAbDab	pdb_00007cgw-H-L	7cgw	Q15116	Tislelizumab	0	mapped	
Thera-SAbDab	pdb_00007cu5-A1-B2	7cu5	Q15116	Camrelizumab	0	mapped	
Thera-SAbDab	pdb_00007cu5-B1-A2	7cu5	Q15116	Camrelizumab	0	mapped	
Thera-SAbDab	AACDB:3481	7cu5	Q15116	Camrelizumab	0	mapped	
Thera-SAbDab	AACDB:3482	7cu5	Q15116	Camrelizumab	0	mapped	
Thera-SAbDab	pdb_00007czd-A	7czd	Q9NZQ7	Pumitamig2	0	mapped	
Thera-SAbDab	pdb_00007czd-C	7czd	Q9NZQ7	Pumitamig2	0	mapped	
Thera-SAbDab	pdb_00007d85-B-C	7d85	P21860	Barecetamab	0	mapped	
Thera-SAbDab	pdb_00007d85-E-F	7d85	P21860	Barecetamab	0	mapped	
Thera-SAbDab	pdb_00007dha-C-B	7dha	P28907	Daratumumab	0	mapped	
Thera-SAbDab	pdb_00007duo-H-L	7duo	P28907	Daratumumab	0	mapped	
Thera-SAbDab	pdb_00007dv4-B	7dv4	P16410	Porustobart	0	mapped	
Thera-SAbDab	pdb_00007dv4-D	7dv4	P16410	Porustobart	0	mapped	
Thera-SAbDab	pdb_00007dv4-F	7dv4	P16410	Porustobart	0	mapped	
Thera-SAbDab	pdb_00007dv4-F	7dv4	P16410	Porustobart	0	mapped	
Thera-SAbDab	pdb_00007dv4-H	7dv4	P16410	Porustobart	0	mapped	
Thera-SAbDab	pdb_00007dv4-H	7dv4	P16410	Porustobart	0	mapped	
Thera-SAbDab	pdb_00007e9b-H-L	7e9b	Q15116	Serplulimab	0	mapped	
Thera-SAbDab	pdb_00007elx-H-L	7elx	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	pdb_00007elx-H-L	7elx	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	pdb_00007elx-H-L	7elx	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	pdb_00007elx-H-L	7elx	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	pdb_00007elx-h-l	7elx	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	pdb_00007elx-h-l	7elx	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	pdb_00007elx-h-l	7elx	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	pdb_00007elx-h-l	7elx	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	pdb_00007joo-H-L	7joo	Q9Y6W8	Alomfilimab	0	mapped	
Thera-SAbDab	pdb_00007r58-H-L	7r58	Q9HCN6	Glenzocimab	0	mapped	
Thera-SAbDab	pdb_00007r8u-HHH-LLL	7r8u	P78380	Golocdacimab	0	mapped	
Thera-SAbDab	pdb_00007r8u-HHH-LLL	7r8u	P78380	Golocdacimab	0	mapped	
Thera-SAbDab	pdb_00007sjn-D-E	7sjn	Q92743	Galegenimab	0	mapped	
Thera-SAbDab	pdb_00007sjn-F-G	7sjn	Q92743	Galegenimab	0	mapped	
Thera-SAbDab	pdb_00007sjn-H-L	7sjn	Q92743	Galegenimab	0	mapped	
Thera-SAbDab	pdb_00007sjo-E-F	7sjo	Q92743	Galegenimab	0	mapped	
Thera-SAbDab	pdb_00007sjo-H-L	7sjo	Q92743	Galegenimab	0	mapped	
Thera-SAbDab	pdb_00007sjo-I-J	7sjo	Q92743	Galegenimab	0	mapped	
Thera-SAbDab	pdb_00007sjp-H-L	7sjp	Q92743	Galegenimab	0	mapped	
Thera-SAbDab	pdb_00007st5-H-L	7st5	P78324	Anzurstobart	0	mapped	
Thera-SAbDab	pdb_00007st5-h-l	7st5	P78324	Anzurstobart	0	mapped	
Thera-SAbDab	pdb_00007t0r-C-B	7t0r	P01730	Ibalizumab	0	mapped	
Thera-SAbDab	pdb_00007t0r-H-L	7t0r	P01730	Ibalizumab	0	mapped	
Thera-SAbDab	pdb_00007ue9-H-L	7ue9	P01024	Ebribafusp	0	mapped	
Thera-SAbDab	AACDB:5150	7ued	Q13421	Amatuximab	0	mapped	
Thera-SAbDab	pdb_00007vux-H-L	7vux	Q15116	Abazistobart	0	mapped	
Thera-SAbDab	pdb_00007wsl-H-L	7wsl	Q15116	Dostarlimab	0	mapped	
Thera-SAbDab	pdb_00007wvm-A-B	7wvm	Q15116	Cemiplimab	0	mapped	
Thera-SAbDab	pdb_00007wvm-C-D	7wvm	Q15116	Cemiplimab	0	mapped	
Thera-SAbDab	pdb_00007xjf-A-B	7xjf	Q08722	Safimestomig	0	mapped	
Thera-SAbDab	pdb_00007yk4-H-L	7yk4	P43489	Vonlerolizumab	0	mapped	
Thera-SAbDab	pdb_00007yk4-I-M	7yk4	P43489	Vonlerolizumab	0	mapped	
Thera-SAbDab	pdb_00008b7h-H-L	8b7h	O60565	Ginisortamab	0	mapped	
Thera-SAbDab	pdb_00008b9v-H-L	8b9v	P37840	Amlenetug	0	mapped	
Thera-SAbDab	pdb_00008bw0-H-L	8bw0	P06731	Tusamitamab	0	mapped	
Thera-SAbDab	pdb_00008byu-H-L	8byu	P28907	Erzotabart	0	mapped	
Thera-SAbDab	pdb_00008che-A-B	8che	Q86YW5	Sutacimig	1	mapped	
Thera-SAbDab	pdb_00008che-H-L	8che	Q86YW5	Sutacimig	1	mapped	
Thera-SAbDab	pdb_00008cz8-A2-A1	8cz8	Q13421	Anetumab	0	mapped	
Thera-SAbDab	pdb_00008cz8-C2-C1	8cz8	Q13421	Anetumab	0	mapped	
Thera-SAbDab	AACDB:5939	8cz8	Q13421	Anetumab	0	mapped	
Thera-SAbDab	AACDB:5940	8cz8	Q13421	Anetumab	0	mapped	
Thera-SAbDab	pdb_00008ds5-C-B	8ds5	P26842	Boserolimab	0	mapped	
Thera-SAbDab	pdb_00008f6o-A-B	8f6o	Q7Z6A9	Venanprubart	0	mapped	
Thera-SAbDab	pdb_00008ffj-J-Q	8ffj	P04626	Pertuzumab	0	mapped	
Thera-SAbDab	pdb_00008gy5-A-B	8gy5	Q15116	Cemiplimab	0	mapped	
Thera-SAbDab	pdb_00008gy5-H-L	8gy5	Q15116	Cemiplimab	0	mapped	
Thera-SAbDab	pdb_00008iow-H-L	8iow	P08887	Sarilumab	0	mapped	
Thera-SAbDab	pdb_00008j6f-H-L	8j6f	P08887	Tocilizumab	0	mapped	
Thera-SAbDab	pdb_00008jel-A-B	8jel	Q495A1	Ociperlimab	0	mapped	
Thera-SAbDab	pdb_00008jel-C-D	8jel	Q495A1	Ociperlimab	0	mapped	
Thera-SAbDab	pdb_00008jel-F-G	8jel	Q495A1	Ociperlimab	0	mapped	
Thera-SAbDab	pdb_00008jel-I-K	8jel	Q495A1	Ociperlimab	0	mapped	
Thera-SAbDab	pdb_00008jen-A-B	8jen	Q495A1	Ociperlimab	0	mapped	
Thera-SAbDab	pdb_00008jen-C-D	8jen	Q495A1	Ociperlimab	0	mapped	
Thera-SAbDab	pdb_00008jen-E-F	8jen	Q495A1	Ociperlimab	0	mapped	
Thera-SAbDab	pdb_00008jen-G-H	8jen	Q495A1	Ociperlimab	0	mapped	
Thera-SAbDab	pdb_00008jeo-B-C	8jeo	Q495A1	Tiragolumab	0	mapped	
Thera-SAbDab	pdb_00008jeo-E-F	8jeo	Q495A1	Tiragolumab	0	mapped	
Thera-SAbDab	pdb_00008oz3-A-B	8oz3	Q07011	Evunzekibart	0	mapped	
Thera-SAbDab	pdb_00008oz3-H-L	8oz3	Q07011	Evunzekibart	0	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Anbenitamab	1	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Timigutuzumab	0	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Cinrebafusp	0	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Nesfrotamig	0	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Caxmotabart	0	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Fidasimtamab	1	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Zanidatamab	1	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Coprelotamab	0	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Trastuzumab	0	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Runimotamab	0	mapped	
Thera-SAbDab	pdb_00008pwh-B-A	8pwh	P04626	Anvatabart	0	mapped	
Thera-SAbDab	pdb_00008pwh-D-C	8pwh	P04626	Pertuzumab	0	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Anbenitamab	1	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Timigutuzumab	0	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Cinrebafusp	0	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Nesfrotamig	0	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Caxmotabart	0	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Fidasimtamab	1	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Zanidatamab	1	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Coprelotamab	0	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Trastuzumab	0	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Runimotamab	0	mapped	
Thera-SAbDab	pdb_00008q6j-B-A	8q6j	P04626	Anvatabart	0	mapped	
Thera-SAbDab	pdb_00008q6j-D-C	8q6j	P04626	Pertuzumab	0	mapped	
Thera-SAbDab	pdb_00008q6r-A	8q6r	P27918	Tarperprumig	1	mapped	
Thera-SAbDab	pdb_00008q6r-B	8q6r	P27918	Tarperprumig	1	mapped	
Thera-SAbDab	pdb_00008qyb-H-L	8qyb	Q02223	Pamlectabart	0	mapped	
Thera-SAbDab	pdb_00008rp8-A-B	8rp8	Q08722	Zeripatamig	0	mapped	
Thera-SAbDab	pdb_00008rp8-H-L	8rp8	Q08722	Zeripatamig	0	mapped	
Thera-SAbDab	pdb_00008szy-H-L	8szy	Q495A1	Renvistobart	0	mapped	
Thera-SAbDab	pdb_00008szy-I-M	8szy	Q495A1	Renvistobart	0	mapped	
Thera-SAbDab	pdb_00008tg9-E-F	8tg9	P16066	Vixticibart	0	mapped	
Thera-SAbDab	pdb_00008tg9-H-L	8tg9	P16066	Vixticibart	0	mapped	
Thera-SAbDab	pdb_00008tga-E-F	8tga	P16066	Vixticibart	0	mapped	
Thera-SAbDab	pdb_00008tga-H-L	8tga	P16066	Vixticibart	0	mapped	
Thera-SAbDab	pdb_00008tui-H-L	8tui	P43628	Lirilumab	0	mapped	
Thera-SAbDab	pdb_00008ucd-H-L	8ucd	Q9UHE8	Xaluritamig	0	mapped	
Thera-SAbDab	pdb_00008ucd-H-L	8ucd	Q9UHE8	Xaluritamig	0	mapped	
Thera-SAbDab	pdb_00008ucd-H-L	8ucd	Q9UHE8	Xaluritamig	0	mapped	
Thera-SAbDab	pdb_00008vgn-A-B	8vgn	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00008vgn-A-B	8vgn	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00008vgn-A-B	8vgn	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00008vgn-A-B	8vgn	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00008vgn-A-B	8vgn	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00008vgn-A-B	8vgn	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00008vgn-H-L	8vgn	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00008vgn-H-L	8vgn	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00008vgn-H-L	8vgn	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00008vgn-H-L	8vgn	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00008vgn-H-L	8vgn	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00008vgn-H-L	8vgn	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00008vtd-B-A	8vtd	Q495A1	Vibostolimab	0	mapped	
Thera-SAbDab	pdb_00008vte-B-A	8vte	Q495A1	Tiragolumab	0	mapped	
Thera-SAbDab	pdb_00008vte-D-C	8vte	Q495A1	Tiragolumab	0	mapped	
Thera-SAbDab	pdb_00008yx1-A-B	8yx1	P25942	Bleselumab	0	mapped	
Thera-SAbDab	pdb_00008yx1-H-L	8yx1	P25942	Bleselumab	0	mapped	
Thera-SAbDab	pdb_00008yx9-B-C	8yx9	P25942	Dacetuzumab	0	mapped	
Thera-SAbDab	pdb_00008yx9-B-C	8yx9	P25942	Cifurtilimab	0	mapped	
Thera-SAbDab	pdb_00008yx9-E-F	8yx9	P25942	Dacetuzumab	0	mapped	
Thera-SAbDab	pdb_00008yx9-E-F	8yx9	P25942	Cifurtilimab	0	mapped	
Thera-SAbDab	pdb_00008yx9-G-I	8yx9	P25942	Dacetuzumab	0	mapped	
Thera-SAbDab	pdb_00008yx9-G-I	8yx9	P25942	Cifurtilimab	0	mapped	
Thera-SAbDab	pdb_00008yx9-H-L	8yx9	P25942	Dacetuzumab	0	mapped	
Thera-SAbDab	pdb_00008yx9-H-L	8yx9	P25942	Cifurtilimab	0	mapped	
Thera-SAbDab	pdb_00008z8m-B	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-B	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-D	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-D	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-F	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-F	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-H	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-H	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-J	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-J	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-L	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00008z8m-L	8z8m	P01375	Ozoralizumab	0	mapped	
Thera-SAbDab	pdb_00009dzh-H-L	9dzh	P16066	Vixticibart	0	mapped	
Thera-SAbDab	pdb_00009dzj-G-K	9dzj	P16066	Vixticibart	0	mapped	
Thera-SAbDab	pdb_00009dzj-H-L	9dzj	P16066	Vixticibart	0	mapped	
Thera-SAbDab	pdb_00009dzk-H-L	9dzk	P16066	Vixticibart	0	mapped	
Thera-SAbDab	pdb_00009eht-B-A	9eht	Q15116	Tebotelimab	0	mapped	
Thera-SAbDab	pdb_00009eht-B-A	9eht	Q15116	Lorigerlimab	0	mapped	
Thera-SAbDab	pdb_00009eht-B-A	9eht	Q15116	Retifanlimab	0	mapped	
Thera-SAbDab	pdb_00009eht-E-D	9eht	Q15116	Tebotelimab	0	mapped	
Thera-SAbDab	pdb_00009eht-E-D	9eht	Q15116	Lorigerlimab	0	mapped	
Thera-SAbDab	pdb_00009eht-E-D	9eht	Q15116	Retifanlimab	0	mapped	
Thera-SAbDab	pdb_00009eth-H-L	9eth	Q9HB29	Spesolimab	0	mapped	
Thera-SAbDab	pdb_00009eti-H-L	9eti	Q9HB29	Spesolimab	0	mapped	
Thera-SAbDab	pdb_00009eza-A1-C2	9eza	Q8NI17	Nemolizumab	0	mapped	
Thera-SAbDab	pdb_00009eza-C1-A2	9eza	Q8NI17	Nemolizumab	0	mapped	
Thera-SAbDab	pdb_00009ima-C-D	9ima	Q9NZD1	Talquetamab	0	mapped	
Thera-SAbDab	pdb_00009irs-H-L	9irs	P07766	Muromonab	0	mapped	
Thera-SAbDab	pdb_00009irs-S-T	9irs	P07766	Muromonab	0	mapped	
Thera-SAbDab	pdb_00009kkj-H-L	9kkj	Q96NY8	Bulumtatug	0	mapped	
Thera-SAbDab	pdb_00009mi6-H-L	9mi6	P55899	Nipocalimab	0	mapped	
Thera-SAbDab	pdb_00009mi6-H-L	9mi6	P61769	Nipocalimab	0	mapped	
Thera-SAbDab	pdb_00009nrc-H-L	9nrc	Q8IU80	Exerenibart	0	mapped	
Thera-SAbDab	pdb_00009pi9-A-B	9pi9	P09758	Sacituzumab	0	mapped	
Thera-SAbDab	pdb_00009pi9-A-B	9pi9	P09758	Sacituzumab	0	mapped	
Thera-SAbDab	pdb_00009pi9-C-D	9pi9	P09758	Sacituzumab	0	mapped	
Thera-SAbDab	pdb_00009pi9-C-D	9pi9	P09758	Sacituzumab	0	mapped	
Thera-SAbDab	pdb_00009t46-H-L	9t46	P07766	Mosunetuzumab	0	mapped	
Thera-SAbDab	pdb_00009ull-A-B	9ull	P51679	Mogamulizumab	0	mapped	
Thera-SAbDab	pdb_00009ull-C-D	9ull	P51679	Mogamulizumab	0	mapped	
Thera-SAbDab	pdb_00009ulm-A-B	9ulm	P51679	Mogamulizumab	0	mapped	
Thera-SAbDab	pdb_00009ulm-C-D	9ulm	P51679	Mogamulizumab	0	mapped	
Thera-SAbDab	pdb_00009v2u-H-L	9v2u	P56856	Osemitamab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00009v31-C-D	9v31	P56856	Osemitamab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00009v31-H-L	9v31	P56856	Osemitamab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00009v32-H-L	9v32	P56856	Zolbetuximab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00009wwh-A-B	9wwh	O95760	Tozorakimab	0	mapped	
Thera-SAbDab	pdb_00009wwh-H-L	9wwh	O95760	Tozorakimab	0	mapped	
Thera-SAbDab	pdb_00009x05-B-E	9x05	O95760	Itepekimab	0	mapped	
Thera-SAbDab	pdb_00009x05-D-C	9x05	O95760	Tozorakimab	0	mapped	
Thera-SAbDab	pdb_00009x0j-E-B	9x0j	O95760	Etokimab	0	mapped	
Thera-SAbDab	pdb_00009x0j-F-C	9x0j	O95760	Tozorakimab	0	mapped	
