gene_symbol	uniprot_id	uniprot_name	label_source	surfaceome_label	internal_compartment_hint	uniprot_subcellular	has_cell_membrane_uniprot	has_gpi_uniprot	max_tpm_gtex	max_ntpm_hpa_tissue	max_tpm_hpa_celline	max_tpm_tcga	max_expression_any
SLC1A1	P43005	EAA3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	54.4748	60.9	154.9	626.7288945400118	626.7288945400118
SLC22A2	O15244	S22A2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	10.4885	143.6	28.1	626.0776090871298	626.0776090871298
SLC38A8	A6NNN8	S38A8_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	1.99675	2.3	49.2	621.5806053297283	621.5806053297283
GPA33	Q99795	GPA33_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	314.499	202.4	427.6	620.2034211214061	620.2034211214061
KLRC2	P26717	NKG2C_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	2.73592	9.0	102.0	617.5010003591253	617.5010003591253
ITGA4	P13612	ITA4_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	78.647	69.0	315.9	611.7072824989851	611.7072824989851
MANSC1	Q9H8J5	MANS1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	40.3623	65.5	610.4	341.6311644632775	610.4
NIPAL3	Q6P499	NPAL3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	78.1686	59.6	116.9	610.3519737518568	610.3519737518568
SLC11A1	P49279	NRAM1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	605.165	83.5	1.7	466.7793438114802	605.165
FAM174B	Q3ZCQ3	F174B_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	53.8009	75.0	289.9	605.0026349038577	605.0026349038577
CD320	Q9NPF0	CD320_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	85.6967	65.3	602.6	595.8467778466406	602.6
SLC6A19	Q695T7	S6A19_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	100.915	134.2	68.8	596.7974589281764	596.7974589281764
LILRA2	Q8N149	LIRA2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	98.4467	56.9	16.1	595.4339107447475	595.4339107447475
PRPH2	P23942	PRPH2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	9.56062	594.9	21.1	199.03698844573032	594.9
TMEM178A	Q8NBL3	T178A_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	591.812	380.5	133.2	401.0105556173049	591.812
KCT2	Q8NC54	KCT2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	98.4522	0.0	0.0	588.662758654882	588.662758654882
ACVRL1	P37023	ACVL1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	149.915	83.2	162.2	587.8472627949214	587.8472627949214
ENPEP	Q07075	AMPE_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	42.4876	154.1	80.9	587.4806583273366	587.4806583273366
MPZL2	O60487	MPZL2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	245.52	208.1	420.4	585.813462308557	585.813462308557
LRRC15	Q8TF66	LRC15_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	3.03462	6.7	189.9	584.9613657686895	584.9613657686895
RNF167	Q9H6Y7	RN167_HUMAN	machine learning	surface	False	Endomembrane system (Single-pass membrane protein)	False	False	172.173	173.5	230.4	581.1221025817749	581.1221025817749
SLC5A5	Q92911	SC5A5_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	26.6209	134.2	23.4	580.1561770225571	580.1561770225571
TSPAN4	O14817	TSN4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	125.977	121.6	346.4	577.7083363462812	577.7083363462812
MPEG1	Q2M385	MPEG1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	206.074	193.5	264.1	561.9497942744209	561.9497942744209
ADCY3	O60266	ADCY3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	92.6224	90.0	113.1	560.0832310020453	560.0832310020453
C1ORF233	F2Z333	CA233_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	34.6628	0.0	0.0	560.0444102669256	560.0444102669256
LRP10	Q7Z4F1	LRP10_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Membrane, coated pit	False	False	217.167	166.9	308.8	555.8675695768362	555.8675695768362
IL2RB	P14784	IL2RB_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	145.092	46.4	538.5	554.9051568553363	554.9051568553363
SCN1B	Q07699	SCN1B_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	163.764	550.8	79.9	437.6690946797951	550.8
RAMP2	O60895	RAMP2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	271.355	184.8	126.7	548.442806659895	548.442806659895
SLC34A1	Q06495	NPT2A_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	40.3199	145.2	5.7	547.3035347602321	547.3035347602321
TCTN3	Q6NUS6	TECT3_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	27.6842	68.4	175.5	547.2276675000362	547.2276675000362
SLC5A6	Q9Y289	SC5A6_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	138.84	96.2	334.4	546.3559495294492	546.3559495294492
IL11RA	Q14626	I11RA_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	91.3923	36.3	60.6	545.9395319438336	545.9395319438336
ZPLD1	Q8TCW7	ZPLD1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	1.40613	2.3	436.8	545.9016915412502	545.9016915412502
NRXN2	P58401	NRX2B_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	252.166	184.5	89.6	545.7881860696086	545.7881860696086
NRXN2	Q9P2S2	NRX2A_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	252.166	184.5	89.6	545.7881860696086	545.7881860696086
SLC5A1	P13866	SC5A1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	146.668	497.5	45.4	544.6921825087679	544.6921825087679
PPAP2C	O43688	LPP2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	131.616	0.0	0.0	544.201585271579	544.201585271579
SIGLEC5	O15389	SIGL5_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	105.993	27.6	101.8	533.7414695506544	533.7414695506544
ENPP5	Q9UJA9	ENPP5_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein);Secreted	False	False	34.6742	230.1	39.4	527.8181923164412	527.8181923164412
HEPHL1	Q6MZM0	HPHL1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	1.89625	9.3	159.0	526.8678223428126	526.8678223428126
SLC26A2	P50443	S26A2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	236.935	198.2	261.9	526.6852551617562	526.6852551617562
ADAM33	Q9BZ11	ADA33_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	521.229	121.2	61.9	269.41654597658527	521.229
GPR108	Q9NPR9	GP108_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	92.1292	55.9	155.4	519.1822394451693	519.1822394451693
ABCA3	Q99758	ABCA3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	103.69	86.0	116.9	515.4173175150288	515.4173175150288
PKD1	P98161	PKD1_HUMAN	machine learning	surface	False	Cell projection, cilium;Membrane (Multi-pass membrane protein)	False	False	510.715	199.9	69.2	314.21220460521806	510.715
SLC12A5	Q9H2X9	S12A5_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	206.591	194.7	67.7	509.3442213767279	509.3442213767279
OSMR	Q99650	OSMR_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	115.045	56.2	262.6	505.5104640898446	505.5104640898446
ABCC3	O15438	MRP3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	167.487	58.1	108.7	501.7403397145537	501.7403397145537
SLC10A1	Q14973	NTCP_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	94.3305	399.1	9.0	499.31177205597106	499.31177205597106
SLC6A14	Q9UN76	S6A14_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	32.5885	20.2	84.1	492.6082813590478	492.6082813590478
PKHD1L1	Q86WI1	PKHL1_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein)	False	False	69.7111	61.4	39.6	486.12955326009927	486.12955326009927
VSIG10L	Q86VR7	VS10L_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	189.43	69.2	102.3	482.7381421580315	482.7381421580315
JAG2	Q9Y219	JAG2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	57.746	18.4	138.4	482.0359738450977	482.0359738450977
IL20RB	Q6UXL0	I20RB_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	264.333	165.8	398.0	481.3681916846724	481.3681916846724
TM9SF3	Q9HD45	TM9S3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	102.891	173.2	337.7	479.27071857156744	479.27071857156744
NRP2	O60462	NRP2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	76.8804	73.7	332.1	478.6731209370833	478.6731209370833
IL13RA1	P78552	I13R1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	90.2374	112.5	417.8	477.4801601490254	477.4801601490254
PTCH1	Q13635	PTC1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	33.5168	34.5	199.0	476.32318761316907	476.32318761316907
SMO	Q99835	SMO_HUMAN	machine learning	surface	False	Cell projection, cilium;Membrane (Multi-pass membrane protein)	False	False	64.598	29.6	68.2	473.82054821665776	473.82054821665776
KCNJ3	P48549	KCNJ3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	90.2512	39.4	115.1	473.68919519880035	473.68919519880035
CASD1	Q96PB1	CASD1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	43.7239	23.9	57.7	468.3998877743731	468.3998877743731
TMEM37	Q8WXS4	CCGL_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	118.468	117.1	72.5	467.5240965127457	467.5240965127457
EGF	P01133	EGF_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	42.0037	102.9	30.8	456.3183431564095	456.3183431564095
FAM171B	Q6P995	F171B_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	50.8502	66.4	451.0	119.66753023427074	451.0
SIGIRR	Q6IA17	SIGIR_HUMAN	machine learning	surface	False	Membrane (Single-pass type III membrane protein)	False	False	132.641	90.1	99.7	450.69161494433354	450.69161494433354
SPNS2	Q8IVW8	SPNS2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	100.166	50.0	337.8	449.69305458349424	449.69305458349424
SCN3A	Q9NY46	SCN3A_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	10.7741	8.6	446.4	196.91001416048928	446.4
RNF149	Q8NC42	RN149_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein)	False	False	206.551	49.4	59.0	444.3635754294117	444.3635754294117
PRLR	P16471	PRLR_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	32.505	120.7	391.3	443.31757429035866	443.31757429035866
SLC38A11	Q08AI6	S38AB_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	23.5589	30.4	171.6	443.13324161200336	443.13324161200336
SUSD4	Q5VX71	SUSD4_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	73.9008	47.5	132.4	441.5695052081893	441.5695052081893
TM4SF18	Q96CE8	T4S18_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	31.0148	31.9	440.0	282.36058214755263	440.0
TMEM171	Q8WVE6	TM171_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	73.534	33.4	279.4	439.21901853530454	439.21901853530454
VASN	Q6EMK4	VASN_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	266.696	118.0	73.1	433.8933530527843	433.8933530527843
ABCC11	Q96J66	ABCCB_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	4.48133	43.7	76.7	432.90200354768	432.90200354768
NETO2	Q8NC67	NETO2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	14.8788	21.4	378.3	431.16511736961854	431.16511736961854
SLC1A6	P48664	EAA4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	83.5288	105.2	216.7	430.4186104088956	430.4186104088956
SCARF2	Q96GP6	SREC2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	102.028	47.5	186.5	428.721403801842	428.721403801842
CR2	P20023	CR2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	105.919	163.6	144.9	428.5431402380144	428.5431402380144
STAB1	Q9NY15	STAB1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	0.0	428.0	187.9	0.0	428.0
BTN1A1	Q13410	BT1A1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	1.24678	29.8	19.4	427.50474575873784	427.50474575873784
IFNGR1	P15260	INGR1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	214.084	154.4	395.6	426.14382429433266	426.14382429433266
IFNGR2	P38484	INGR2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	166.649	79.6	107.9	420.59753069789593	420.59753069789593
ROBO1	Q9Y6N7	ROBO1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	25.2239	19.5	257.0	419.3748572161054	419.3748572161054
ITGA2	P17301	ITA2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	22.6681	16.1	417.0	163.1088390326094	417.0
SLC13A1	Q9BZW2	S13A1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	6.84602	76.4	0.5	416.9401627994605	416.9401627994605
EPGN	Q6UW88	EPGN_HUMAN	machine learning	surface	False	Membrane (Single- pass type I membrane protein);Membrane (Single- pass type I membrane protein);Secreted;Secreted;Secreted;Secreted	False	False	26.5786	46.0	416.6	218.87955754034505	416.6
PODXL2	Q9NZ53	PDXL2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	185.229	98.6	415.2	324.3922522639232	415.2
ENTPD1	P49961	ENTP1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	111.223	46.4	100.6	414.6632898382133	414.6632898382133
EFNB3	Q15768	EFNB3_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	53.5749	41.5	51.8	413.8019155871601	413.8019155871601
HAVCR1	Q96D42	HAVR1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	2.00395	6.5	412.3	314.8008044064557	412.3
CD3G	P09693	CD3G_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	20.3489	88.1	176.3	410.0899227117459	410.0899227117459
LILRB2	Q8N423	LIRB2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	180.919	48.8	7.0	409.26641590173153	409.26641590173153
HHLA2	Q9UM44	HHLA2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	97.4381	129.9	152.6	408.84111320492775	408.84111320492775
SLC17A9	Q9BYT1	S17A9_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	126.83	38.5	93.6	407.11609730490255	407.11609730490255
SLC1A4	P43007	SATT_HUMAN	machine learning	surface	False	Melanosome;Membrane (Multi-pass membrane protein)	False	False	61.1922	49.2	311.7	406.6084683235127	406.6084683235127
LRRN1	Q6UXK5	LRRN1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	10.2505	15.7	243.8	404.6403653862388	404.6403653862388
ITGAM	P11215	ITAM_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	168.8	172.8	82.4	403.9677825283087	403.9677825283087
CD2	P06729	CD2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	130.511	232.5	302.4	402.0124612448693	402.0124612448693
TMEM87A	Q8NBN3	TM87A_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	52.8643	75.5	140.4	398.8206726083872	398.8206726083872
ADCY2	Q08462	ADCY2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	37.3811	64.1	76.7	395.48971102954334	395.48971102954334
TNFRSF19	Q9NS68	TNR19_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	75.0227	101.5	253.5	395.3800729208001	395.3800729208001
GINM1	Q9NU53	GINM1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	109.045	86.4	132.7	394.7228822459354	394.7228822459354
SLC5A4	Q9NY91	SC5A4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	11.5893	18.6	391.2	216.49551627838423	391.2
SLC5A2	P31639	SC5A2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	33.1619	52.2	4.8	390.938080056986	390.938080056986
ITGAX	P20702	ITAX_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	360.655	66.2	91.4	387.7267006968034	387.7267006968034
GP1BB	P13224	GP1BB_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	142.207	92.5	33.3	386.54599170796473	386.54599170796473
TSPAN9	O75954	TSN9_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	182.733	148.5	252.9	386.06401132207816	386.06401132207816
TMX4	Q9H1E5	TMX4_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	112.46	60.7	213.8	385.7430249861156	385.7430249861156
NPR1	P16066	ANPRA_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	305.389	127.4	103.3	384.43509820020466	384.43509820020466
ITGA11	Q9UKX5	ITA11_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	171.868	74.1	382.0	278.20312480667076	382.0
SHISA4	Q96DD7	SHSA4_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	142.682	205.9	68.5	379.77370306332745	379.77370306332745
SLC1A7	O00341	EAA5_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	10.6456	37.4	263.6	379.5368611576339	379.5368611576339
HAVCR2	Q8TDQ0	HAVR2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	32.7664	26.8	112.8	378.4073202377327	378.4073202377327
TNFSF8	P32971	TNFL8_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	25.5741	25.0	143.8	377.5427436458603	377.5427436458603
SUSD5	O60279	SUSD5_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	375.444	170.2	117.6	208.845622213962	375.444
DUOXA1	Q1HG43	DOXA1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	128.018	137.2	75.1	372.99077315789066	372.99077315789066
SLC6A15	Q9H2J7	S6A15_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	11.3499	14.6	370.9	227.62160069192615	370.9
KREMEN1	Q96MU8	KREM1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	35.1428	45.3	348.3	369.3887438365769	369.3887438365769
ZDHHC11B	P0C7U3	ZH11B_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	70.848	35.9	20.9	367.6007947195995	367.6007947195995
TMEM179B	Q7Z7N9	T179B_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	102.132	81.4	125.6	367.1424368519347	367.1424368519347
SLC43A1	O75387	LAT3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	127.106	219.9	144.8	367.01521667972634	367.01521667972634
EVI2A	P22794	EVI2A_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	96.4792	164.5	188.0	366.6338206030788	366.6338206030788
CLEC14A	Q86T13	CLC14_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	132.741	70.4	366.4	227.49541491016603	366.4
TM9SF4	Q92544	TM9S4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	82.5011	49.5	275.1	365.61870093924983	365.61870093924983
NPR3	P17342	ANPRC_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	16.1005	100.5	234.6	363.8994436953764	363.8994436953764
MSR1	P21757	MSRE_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	33.3799	113.2	82.7	362.1380643180956	362.1380643180956
AMN	Q9BXJ7	AMNLS_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	152.845	86.9	35.9	361.7617364828265	361.7617364828265
LILRB5	O75023	LIRB5_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	136.144	45.4	1.5	359.56181032000285	359.56181032000285
TMIGD1	Q6UXZ0	TMIG1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	130.129	132.3	32.8	358.71542622470866	358.71542622470866
CD96	P40200	TACT_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	29.6819	57.5	144.7	353.04197513142435	353.04197513142435
IGSF3	O75054	IGSF3_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	36.224	22.1	213.2	351.1383819083882	351.1383819083882
SIRPA	P78324	SHPS1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	199.102	159.6	270.7	350.3603929725224	350.3603929725224
SLC6A9	P48067	SC6A9_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	70.6373	76.8	95.0	349.60835999334296	349.60835999334296
AMHR2	Q16671	AMHR2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	51.5108	38.9	62.1	348.93049193529447	348.93049193529447
